episode_index,length,dataset_from_index,dataset_to_index,original_frame_min,original_frame_max,official_env,fully_within_single_scene,env_counts,task_index
1694,46,101300,101346,1512236,1512281,A,True,"{""A"": 46}",323
1695,65,101346,101411,195650,195714,B,True,"{""B"": 65}",139
1696,65,101411,101476,327532,327596,B,True,"{""B"": 65}",97
1697,65,101476,101541,1601244,1601308,A,True,"{""A"": 65}",1
1698,65,101541,101606,534763,534827,B,True,"{""B"": 65}",65
1699,65,101606,101671,91953,92017,B,True,"{""B"": 65}",64
1700,39,101671,101710,1686634,1686672,A,True,"{""A"": 39}",354
1701,49,101710,101759,1482980,1483028,A,True,"{""A"": 49}",8
1702,65,101759,101824,1666767,1666831,A,True,"{""A"": 65}",329
1703,65,101824,101889,92159,92223,B,True,"{""B"": 65}",112
1704,65,101889,101954,1527985,1528049,A,True,"{""A"": 65}",52
1705,35,101954,101989,1576190,1576224,A,True,"{""A"": 35}",75
1706,65,101989,102054,1507251,1507315,A,True,"{""A"": 65}",26
1707,65,102054,102119,849975,850039,C,True,"{""C"": 65}",367
1708,65,102119,102184,1113480,1113544,C,True,"{""C"": 65}",373
1709,38,102184,102222,1204686,1204723,A,True,"{""A"": 38}",65
1710,65,102222,102287,1169992,1170056,C,True,"{""C"": 65}",141
1711,65,102287,102352,829426,829490,C,True,"{""C"": 65}",103
1712,65,102352,102417,134217,134281,B,True,"{""B"": 65}",32
1713,65,102417,102482,1319242,1319306,A,True,"{""A"": 65}",54
1714,65,102482,102547,1682956,1683020,A,True,"{""A"": 65}",29
1715,44,102547,102591,1433306,1433349,A,True,"{""A"": 44}",28
1716,35,102591,102626,1461128,1461162,A,True,"{""A"": 35}",57
1717,65,102626,102691,1551479,1551543,A,True,"{""A"": 65}",55
1718,38,102691,102729,1182623,1182660,C,True,"{""C"": 38}",154
1719,65,102729,102794,881829,881893,C,True,"{""C"": 65}",21
1720,65,102794,102859,464613,464677,B,True,"{""B"": 65}",109
1721,65,102859,102924,675866,675930,C,True,"{""C"": 65}",18
1722,65,102924,102989,1275916,1275980,A,True,"{""A"": 65}",149
1723,65,102989,103054,1065095,1065159,C,True,"{""C"": 65}",352
1724,65,103054,103119,1161289,1161353,C,True,"{""C"": 65}",3
1725,65,103119,103184,1120176,1120240,C,True,"{""C"": 65}",79
1726,65,103184,103249,853437,853501,C,True,"{""C"": 65}",176
1727,49,103249,103298,1383145,1383193,A,True,"{""A"": 49}",175
1728,37,103298,103335,1420112,1420148,A,True,"{""A"": 37}",291
1729,47,103335,103382,268553,268599,B,True,"{""B"": 47}",113
1730,65,103382,103447,432242,432306,B,True,"{""B"": 65}",338
1731,65,103447,103512,1058682,1058746,C,True,"{""C"": 65}",355
1732,65,103512,103577,530919,530983,B,True,"{""B"": 65}",209
1733,65,103577,103642,1728576,1728640,A,True,"{""A"": 65}",33
1734,65,103642,103707,1710326,1710390,A,True,"{""A"": 65}",90
1735,65,103707,103772,705367,705431,C,True,"{""C"": 65}",1
1736,65,103772,103837,1632319,1632383,A,True,"{""A"": 65}",214
1737,65,103837,103902,1703307,1703371,A,True,"{""A"": 65}",17
1738,65,103902,103967,775245,775309,C,True,"{""C"": 65}",160
1739,47,103967,104014,495786,495832,B,True,"{""B"": 47}",128
1740,65,104014,104079,1783828,1783892,A,True,"{""A"": 65}",283
1741,45,104079,104124,65647,65691,B,True,"{""B"": 45}",189
1742,65,104124,104189,1277751,1277815,A,True,"{""A"": 65}",308
1743,65,104189,104254,1492888,1492952,A,True,"{""A"": 65}",302
1744,65,104254,104319,1533949,1534013,A,True,"{""A"": 65}",340
1745,65,104319,104384,1647377,1647441,A,True,"{""A"": 65}",371
1746,65,104384,104449,1371464,1371528,A,True,"{""A"": 65}",142
1747,45,104449,104494,1668460,1668504,A,True,"{""A"": 45}",105
1748,65,104494,104559,181167,181231,B,True,"{""B"": 65}",123
1749,65,104559,104624,528950,529014,B,True,"{""B"": 65}",316
1750,65,104624,104689,794842,794906,C,True,"{""C"": 65}",108
1751,65,104689,104754,530381,530445,B,True,"{""B"": 65}",377
1752,44,104754,104798,1123327,1123370,C,True,"{""C"": 44}",224
1753,65,104798,104863,811288,811352,C,True,"{""C"": 65}",326
1754,65,104863,104928,1680314,1680378,A,True,"{""A"": 65}",189
1755,65,104928,104993,579435,579499,B,True,"{""B"": 65}",166
1756,49,104993,105042,861501,861549,C,True,"{""C"": 49}",127
1757,65,105042,105107,502561,502625,B,True,"{""B"": 65}",83
1758,65,105107,105172,712119,712183,C,True,"{""C"": 65}",381
1759,38,105172,105210,1471055,1471092,A,True,"{""A"": 38}",189
1760,65,105210,105275,132701,132765,B,True,"{""B"": 65}",122
1761,65,105275,105340,1429168,1429232,A,True,"{""A"": 65}",109
1762,65,105340,105405,1207176,1207240,A,True,"{""A"": 65}",89
1763,65,105405,105470,502810,502874,B,True,"{""B"": 65}",97
1764,36,105470,105506,1609421,1609456,A,True,"{""A"": 36}",185
1765,65,105506,105571,290856,290920,B,True,"{""B"": 65}",44
1766,34,105571,105605,1148717,1148750,C,True,"{""C"": 34}",185
1767,65,105605,105670,1500204,1500268,A,True,"{""A"": 65}",310
1768,65,105670,105735,39245,39309,B,True,"{""B"": 65}",161
1769,65,105735,105800,1606797,1606861,A,True,"{""A"": 65}",253
1770,65,105800,105865,1008914,1008978,C,True,"{""C"": 65}",358
1771,65,105865,105930,1173130,1173194,C,True,"{""C"": 65}",39
1772,65,105930,105995,80101,80165,B,True,"{""B"": 65}",67
1773,65,105995,106060,1206035,1206099,A,True,"{""A"": 65}",243
1774,65,106060,106125,6148,6212,B,True,"{""B"": 65}",37
1775,34,106125,106159,545545,545578,B,True,"{""B"": 34}",20
1776,46,106159,106205,1218128,1218173,A,True,"{""A"": 46}",128
1777,38,106205,106243,1270523,1270560,A,True,"{""A"": 38}",58
1778,38,106243,106281,884620,884657,C,True,"{""C"": 38}",160
1779,65,106281,106346,887796,887860,C,True,"{""C"": 65}",124
1780,65,106346,106411,924379,924443,C,True,"{""C"": 65}",37
1781,65,106411,106476,873871,873935,C,True,"{""C"": 65}",216
1782,41,106476,106517,47473,47513,B,True,"{""B"": 41}",365
1783,65,106517,106582,997768,997832,C,True,"{""C"": 65}",292
1784,65,106582,106647,1100779,1100843,C,True,"{""C"": 65}",58
1785,65,106647,106712,937655,937719,C,True,"{""C"": 65}",52
1786,65,106712,106777,538988,539052,B,True,"{""B"": 65}",304
1787,65,106777,106842,1580352,1580416,A,True,"{""A"": 65}",16
1788,35,106842,106877,1092062,1092096,C,True,"{""C"": 35}",297
1789,48,106877,106925,569486,569533,B,True,"{""B"": 48}",175
1790,65,106925,106990,1625964,1626028,A,True,"{""A"": 65}",18
1791,39,106990,107029,1465044,1465082,A,True,"{""A"": 39}",31
1792,39,107029,107068,786487,786525,C,True,"{""C"": 39}",314
1793,43,107068,107111,1064859,1064901,C,True,"{""C"": 43}",28
1794,65,107111,107176,9179,9243,B,True,"{""B"": 65}",208
1795,42,107176,107218,1650180,1650221,A,True,"{""A"": 42}",13
1796,65,107218,107283,501373,501437,B,True,"{""B"": 65}",44
1797,65,107283,107348,670418,670482,C,True,"{""C"": 65}",45
1798,65,107348,107413,1532053,1532117,A,True,"{""A"": 65}",5
1799,65,107413,107478,289222,289286,B,True,"{""B"": 65}",74
1800,65,107478,107543,1763749,1763813,A,True,"{""A"": 65}",123
1801,65,107543,107608,305090,305154,B,True,"{""B"": 65}",191
1802,65,107608,107673,705461,705525,C,True,"{""C"": 65}",262
1803,65,107673,107738,848681,848745,C,True,"{""C"": 65}",341
1804,65,107738,107803,473122,473186,B,True,"{""B"": 65}",92
1805,65,107803,107868,1554216,1554280,A,True,"{""A"": 65}",370
1806,47,107868,107915,505063,505109,B,True,"{""B"": 47}",61
1807,38,107915,107953,532263,532300,B,True,"{""B"": 38}",168
1808,65,107953,108018,342204,342268,B,True,"{""B"": 65}",130
1809,45,108018,108063,193665,193709,B,True,"{""B"": 45}",78
1810,42,108063,108105,887482,887523,C,True,"{""C"": 42}",286
1811,65,108105,108170,1533693,1533757,A,True,"{""A"": 65}",66
1812,65,108170,108235,1563807,1563871,A,True,"{""A"": 65}",173
1813,65,108235,108300,511663,511727,B,True,"{""B"": 65}",231
1814,65,108300,108365,1287142,1287206,A,True,"{""A"": 65}",88
1815,65,108365,108430,1787377,1787441,A,True,"{""A"": 65}",58
1816,65,108430,108495,195140,195204,B,True,"{""B"": 65}",133
1817,65,108495,108560,1239176,1239240,A,True,"{""A"": 65}",77
1818,65,108560,108625,1539372,1539436,A,True,"{""A"": 65}",241
1819,65,108625,108690,1044101,1044165,C,True,"{""C"": 65}",83
1820,65,108690,108755,1271688,1271752,A,True,"{""A"": 65}",67
1821,65,108755,108820,1725057,1725121,A,True,"{""A"": 65}",212
1822,65,108820,108885,1710512,1710576,A,True,"{""A"": 65}",131
1823,65,108885,108950,1436305,1436369,A,True,"{""A"": 65}",124
1824,65,108950,109015,1522628,1522692,A,True,"{""A"": 65}",57
1825,65,109015,109080,1516272,1516336,A,True,"{""A"": 65}",56
1826,65,109080,109145,558191,558255,B,True,"{""B"": 65}",128
1827,65,109145,109210,1053625,1053689,C,True,"{""C"": 65}",262
1828,65,109210,109275,12463,12527,B,True,"{""B"": 65}",304
1829,65,109275,109340,1364960,1365024,A,True,"{""A"": 65}",93
1830,65,109340,109405,578868,578932,B,True,"{""B"": 65}",322
1831,65,109405,109470,382314,382378,B,True,"{""B"": 65}",157
1832,65,109470,109535,1747285,1747349,A,True,"{""A"": 65}",382
1833,65,109535,109600,1546485,1546549,A,True,"{""A"": 65}",372
1834,65,109600,109665,1624037,1624101,A,True,"{""A"": 65}",261
1835,38,109665,109703,462347,462384,B,True,"{""B"": 38}",31
1836,65,109703,109768,1320198,1320262,A,True,"{""A"": 65}",329
1837,65,109768,109833,1507168,1507232,A,True,"{""A"": 65}",0
1838,45,109833,109878,826230,826274,C,True,"{""C"": 45}",369
1839,65,109878,109943,811070,811134,C,True,"{""C"": 65}",376
1840,65,109943,110008,1717988,1718052,A,True,"{""A"": 65}",100
1841,37,110008,110045,667197,667233,C,True,"{""C"": 37}",105
1842,45,110045,110090,371112,371156,B,True,"{""B"": 45}",103
1843,65,110090,110155,1706014,1706078,A,True,"{""A"": 65}",359
1844,65,110155,110220,68342,68406,B,True,"{""B"": 65}",180
1845,47,110220,110267,770605,770651,C,True,"{""C"": 47}",105
1846,65,110267,110332,1006775,1006839,C,True,"{""C"": 65}",195
1847,43,110332,110375,668885,668927,C,True,"{""C"": 43}",161
1848,65,110375,110440,254534,254598,B,True,"{""B"": 65}",242
1849,37,110440,110477,1572940,1572976,A,True,"{""A"": 37}",43
1850,65,110477,110542,1732194,1732258,A,True,"{""A"": 65}",230
1851,65,110542,110607,134798,134862,B,True,"{""B"": 65}",7
1852,65,110607,110672,1552770,1552834,A,True,"{""A"": 65}",351
1853,65,110672,110737,1523982,1524046,A,True,"{""A"": 65}",142
1854,65,110737,110802,788144,788208,C,True,"{""C"": 65}",225
1855,65,110802,110867,218194,218258,B,True,"{""B"": 65}",271
1856,65,110867,110932,783517,783581,C,True,"{""C"": 65}",136
1857,48,110932,110980,150898,150945,B,True,"{""B"": 48}",208
1858,47,110980,111027,348424,348470,B,True,"{""B"": 47}",46
1859,65,111027,111092,650303,650367,C,True,"{""C"": 65}",83
1860,65,111092,111157,1491116,1491180,A,True,"{""A"": 65}",69
1861,65,111157,111222,154498,154562,B,True,"{""B"": 65}",140
1862,65,111222,111287,263745,263809,B,True,"{""B"": 65}",3
1863,65,111287,111352,1609242,1609306,A,True,"{""A"": 65}",136
1864,65,111352,111417,767512,767576,C,True,"{""C"": 65}",383
1865,65,111417,111482,1346765,1346829,A,True,"{""A"": 65}",22
1866,65,111482,111547,927434,927498,C,True,"{""C"": 65}",245
1867,65,111547,111612,1429717,1429781,A,True,"{""A"": 65}",292
1868,65,111612,111677,211645,211709,B,True,"{""B"": 65}",91
1869,41,111677,111718,1514461,1514501,A,True,"{""A"": 41}",145
1870,48,111718,111766,1581586,1581633,A,True,"{""A"": 48}",374
1871,65,111766,111831,1250169,1250233,A,True,"{""A"": 65}",69
1872,65,111831,111896,787543,787607,C,True,"{""C"": 65}",344
1873,65,111896,111961,1605004,1605068,A,True,"{""A"": 65}",29
1874,65,111961,112026,1466564,1466628,A,True,"{""A"": 65}",217
1875,65,112026,112091,748841,748905,C,True,"{""C"": 65}",124
1876,34,112091,112125,1785678,1785711,A,True,"{""A"": 34}",128
1877,65,112125,112190,1295839,1295903,A,True,"{""A"": 65}",112
1878,40,112190,112230,147681,147720,B,True,"{""B"": 40}",35
1879,65,112230,112295,1173847,1173911,C,True,"{""C"": 65}",29
1880,65,112295,112360,3223,3287,B,True,"{""B"": 65}",383
1881,65,112360,112425,1290206,1290270,A,True,"{""A"": 65}",381
1882,65,112425,112490,57736,57800,B,True,"{""B"": 65}",41
1883,65,112490,112555,765183,765247,C,True,"{""C"": 65}",322
1884,37,112555,112592,600347,600383,C,True,"{""C"": 37}",288
1885,65,112592,112657,1595566,1595630,A,True,"{""A"": 65}",315
1886,65,112657,112722,477851,477915,B,True,"{""B"": 65}",292
1887,65,112722,112787,1404399,1404463,A,True,"{""A"": 65}",166
1888,65,112787,112852,1370240,1370304,A,True,"{""A"": 65}",373
1889,34,112852,112886,1347886,1347919,A,True,"{""A"": 34}",61
1890,65,112886,112951,1038135,1038199,C,True,"{""C"": 65}",170
1891,65,112951,113016,1764279,1764343,A,True,"{""A"": 65}",373
1892,49,113016,113065,866964,867012,C,True,"{""C"": 49}",23
1893,65,113065,113130,582137,582201,B,True,"{""B"": 65}",15
1894,65,113130,113195,22200,22264,B,True,"{""B"": 65}",95
1895,37,113195,113232,1129869,1129905,C,True,"{""C"": 37}",90
1896,65,113232,113297,265870,265934,B,True,"{""B"": 65}",374
1897,65,113297,113362,745173,745237,C,True,"{""C"": 65}",326
1898,65,113362,113427,1602272,1602336,A,True,"{""A"": 65}",203
1899,65,113427,113492,1567857,1567921,A,True,"{""A"": 65}",303
1900,65,113492,113557,1010930,1010994,C,True,"{""C"": 65}",313
1901,65,113557,113622,1635591,1635655,A,True,"{""A"": 65}",332
1902,37,113622,113659,1009502,1009538,C,True,"{""C"": 37}",33
1903,38,113659,113697,822729,822766,C,True,"{""C"": 38}",300
1904,37,113697,113734,1331403,1331439,A,True,"{""A"": 37}",129
1905,65,113734,113799,1297262,1297326,A,True,"{""A"": 65}",336
1906,65,113799,113864,930279,930343,C,True,"{""C"": 65}",224
1907,39,113864,113903,784334,784372,C,True,"{""C"": 39}",305
1908,65,113903,113968,1189598,1189662,C,True,"{""C"": 65}",104
1909,34,113968,114002,294637,294670,B,True,"{""B"": 34}",38
1910,65,114002,114067,498490,498554,B,True,"{""B"": 65}",292
1911,42,114067,114109,1685665,1685706,A,True,"{""A"": 42}",300
1912,40,114109,114149,1226939,1226978,A,True,"{""A"": 40}",337
1913,65,114149,114214,1110022,1110086,C,True,"{""C"": 65}",214
1914,43,114214,114257,1328616,1328658,A,True,"{""A"": 43}",127
1915,47,114257,114304,1123328,1123374,C,True,"{""C"": 47}",206
1916,65,114304,114369,371399,371463,B,True,"{""B"": 65}",326
1917,44,114369,114413,1441874,1441917,A,True,"{""A"": 44}",98
1918,65,114413,114478,390737,390801,B,True,"{""B"": 65}",60
1919,65,114478,114543,1185054,1185118,C,True,"{""C"": 65}",209
1920,65,114543,114608,188489,188553,B,True,"{""B"": 65}",149
1921,44,114608,114652,185259,185302,B,True,"{""B"": 44}",169
1922,65,114652,114717,591621,591685,B,True,"{""B"": 65}",375
1923,65,114717,114782,1682220,1682284,A,True,"{""A"": 65}",141
1924,35,114782,114817,1560336,1560370,A,True,"{""A"": 35}",23
1925,65,114817,114882,1493914,1493978,A,True,"{""A"": 65}",193
1926,65,114882,114947,1513278,1513342,A,True,"{""A"": 65}",304
1927,65,114947,115012,542204,542268,B,True,"{""B"": 65}",135
1928,38,115012,115050,1192592,1192629,A,True,"{""A"": 38}",264
1929,65,115050,115115,869620,869684,C,True,"{""C"": 65}",119
1930,65,115115,115180,832737,832801,C,True,"{""C"": 65}",167
1931,34,115180,115214,524843,524876,B,True,"{""B"": 34}",36
1932,65,115214,115279,125295,125359,B,True,"{""B"": 65}",162
1933,65,115279,115344,211500,211564,B,True,"{""B"": 65}",95
1934,34,115344,115378,48128,48161,B,True,"{""B"": 34}",365
1935,65,115378,115443,495955,496019,B,True,"{""B"": 65}",167
1936,36,115443,115479,765077,765112,C,True,"{""C"": 36}",384
1937,35,115479,115514,1157159,1157193,C,True,"{""C"": 35}",41
1938,65,115514,115579,1134830,1134894,C,True,"{""C"": 65}",53
1939,65,115579,115644,129668,129732,B,True,"{""B"": 65}",167
1940,65,115644,115709,1391973,1392037,A,True,"{""A"": 65}",178
1941,65,115709,115774,378826,378890,B,True,"{""B"": 65}",152
1942,65,115774,115839,819242,819306,C,True,"{""C"": 65}",344
1943,65,115839,115904,712305,712369,C,True,"{""C"": 65}",164
1944,41,115904,115945,204703,204743,B,True,"{""B"": 41}",35
1945,65,115945,116010,1155647,1155711,C,True,"{""C"": 65}",202
1946,65,116010,116075,729634,729698,C,True,"{""C"": 65}",166
1947,44,116075,116119,597957,598000,B,True,"{""B"": 44}",46
1948,65,116119,116184,1209244,1209308,A,True,"{""A"": 65}",195
1949,65,116184,116249,40345,40409,B,True,"{""B"": 65}",153
1950,43,116249,116292,1324254,1324296,A,True,"{""A"": 43}",312
1951,65,116292,116357,570808,570872,B,True,"{""B"": 65}",143
1952,65,116357,116422,690978,691042,C,True,"{""C"": 65}",1
1953,65,116422,116487,44712,44776,B,True,"{""B"": 65}",367
1954,65,116487,116552,492730,492794,B,True,"{""B"": 65}",353
1955,65,116552,116617,45852,45916,B,True,"{""B"": 65}",214
1956,65,116617,116682,863432,863496,C,True,"{""C"": 65}",335
1957,48,116682,116730,434919,434966,B,True,"{""B"": 48}",310
1958,65,116730,116795,813244,813308,C,True,"{""C"": 65}",304
1959,65,116795,116860,1042600,1042664,C,True,"{""C"": 65}",1
1960,65,116860,116925,878320,878384,C,True,"{""C"": 65}",40
1961,65,116925,116990,1316918,1316982,A,True,"{""A"": 65}",58
1962,65,116990,117055,38416,38480,B,True,"{""B"": 65}",87
1963,65,117055,117120,122492,122556,B,True,"{""B"": 65}",158
1964,65,117120,117185,337422,337486,B,True,"{""B"": 65}",115
1965,35,117185,117220,1656985,1657019,A,True,"{""A"": 35}",16
1966,42,117220,117262,236936,236977,B,True,"{""B"": 42}",84
1967,41,117262,117303,369430,369470,B,True,"{""B"": 41}",173
1968,65,117303,117368,171320,171384,B,True,"{""B"": 65}",96
1969,65,117368,117433,1265787,1265851,A,True,"{""A"": 65}",248
1970,65,117433,117498,950555,950619,C,True,"{""C"": 65}",196
1971,65,117498,117563,55067,55131,B,True,"{""B"": 65}",215
1972,65,117563,117628,710165,710229,C,True,"{""C"": 65}",164
1973,65,117628,117693,30476,30540,B,True,"{""B"": 65}",84
1974,65,117693,117758,1600464,1600528,A,True,"{""A"": 65}",89
1975,65,117758,117823,594453,594517,B,True,"{""B"": 65}",307
1976,42,117823,117865,130515,130556,B,True,"{""B"": 42}",17
1977,65,117865,117930,1187345,1187409,C,True,"{""C"": 65}",39
1978,65,117930,117995,1165818,1165882,C,True,"{""C"": 65}",357
1979,65,117995,118060,1182134,1182198,C,True,"{""C"": 65}",381
1980,65,118060,118125,1035715,1035779,C,True,"{""C"": 65}",241
1981,65,118125,118190,364759,364823,B,True,"{""B"": 65}",206
1982,65,118190,118255,1511716,1511780,A,True,"{""A"": 65}",12
1983,65,118255,118320,516896,516960,B,True,"{""B"": 65}",154
1984,65,118320,118385,119374,119438,B,True,"{""B"": 65}",79
1985,40,118385,118425,949561,949600,C,True,"{""C"": 40}",31
1986,65,118425,118490,1598279,1598343,A,True,"{""A"": 65}",322
1987,65,118490,118555,1333380,1333444,A,True,"{""A"": 65}",79
1988,65,118555,118620,1177398,1177462,C,True,"{""C"": 65}",307
1989,65,118620,118685,493372,493436,B,True,"{""B"": 65}",35
1990,46,118685,118731,876115,876160,C,True,"{""C"": 46}",41
1991,65,118731,118796,907718,907782,C,True,"{""C"": 65}",343
1992,46,118796,118842,954720,954765,C,True,"{""C"": 46}",16
1993,65,118842,118907,865644,865708,C,True,"{""C"": 65}",337
1994,65,118907,118972,759687,759751,C,True,"{""C"": 65}",182
1995,65,118972,119037,140103,140167,B,True,"{""B"": 65}",207
1996,65,119037,119102,729012,729076,C,True,"{""C"": 65}",136
1997,48,119102,119150,498710,498757,B,True,"{""B"": 48}",216
1998,65,119150,119215,179545,179609,B,True,"{""B"": 65}",51
1999,65,119215,119280,1757062,1757126,A,True,"{""A"": 65}",26
2000,65,119280,119345,54962,55026,B,True,"{""B"": 65}",360
2001,65,119345,119410,767126,767190,C,True,"{""C"": 65}",284
2002,65,119410,119475,66461,66525,B,True,"{""B"": 65}",154
2003,65,119475,119540,1517721,1517785,A,True,"{""A"": 65}",170
2004,65,119540,119605,336616,336680,B,True,"{""B"": 65}",136
2005,65,119605,119670,762958,763022,C,True,"{""C"": 65}",215
2006,65,119670,119735,57441,57505,B,True,"{""B"": 65}",224
2007,65,119735,119800,36089,36153,B,True,"{""B"": 65}",34
2008,65,119800,119865,131883,131947,B,True,"{""B"": 65}",208
2009,65,119865,119930,1742310,1742374,A,True,"{""A"": 65}",33
2010,65,119930,119995,667908,667972,C,True,"{""C"": 65}",42
2011,65,119995,120060,1258187,1258251,A,True,"{""A"": 65}",48
2012,65,120060,120125,176684,176748,B,True,"{""B"": 65}",368
2013,40,120125,120165,173904,173943,B,True,"{""B"": 40}",367
2014,65,120165,120230,931983,932047,C,True,"{""C"": 65}",117
2015,65,120230,120295,796497,796561,C,True,"{""C"": 65}",96
2016,65,120295,120360,1583836,1583900,A,True,"{""A"": 65}",309
2017,65,120360,120425,1495181,1495245,A,True,"{""A"": 65}",250
2018,65,120425,120490,1011166,1011230,C,True,"{""C"": 65}",336
2019,65,120490,120555,369375,369439,B,True,"{""B"": 65}",203
2020,65,120555,120620,758321,758385,C,True,"{""C"": 65}",117
2021,40,120620,120660,433749,433788,B,True,"{""B"": 40}",310
2022,65,120660,120725,1786701,1786765,A,True,"{""A"": 65}",85
2023,65,120725,120790,1681486,1681550,A,True,"{""A"": 65}",161
2024,42,120790,120832,1681830,1681871,A,True,"{""A"": 42}",14
2025,40,120832,120872,1102228,1102267,C,True,"{""C"": 40}",40
2026,65,120872,120937,1789838,1789902,A,True,"{""A"": 65}",33
2027,65,120937,121002,240717,240781,B,True,"{""B"": 65}",165
2028,43,121002,121045,1035643,1035685,C,True,"{""C"": 43}",159
